filename,width,height,class,xmin,ymin,xmax,ymax
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002376.jpg,333,500,hand,149,314,157,332
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002376.jpg,333,500,hand,66,434,103,449
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002376.jpg,333,500,hand,16,423,47,440
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002376.jpg,333,500,head,75,181,104,208
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002376.jpg,333,500,head,175,213,203,244
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002376.jpg,333,500,head,33,234,56,261
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002376.jpg,333,500,person,1,183,165,415
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002376.jpg,333,500,person,151,217,205,442
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002376.jpg,333,500,person,17,235,103,448
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002376.jpg,333,500,person,1,243,11,331
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002407.jpg,500,333,foot,83,312,141,333
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002407.jpg,500,333,hand,220,228,247,268
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002407.jpg,500,333,hand,150,208,168,240
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002407.jpg,500,333,hand,240,282,264,319
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002407.jpg,500,333,hand,237,281,270,301
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002407.jpg,500,333,head,164,43,226,123
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002407.jpg,500,333,head,315,86,386,180
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002407.jpg,500,333,person,152,44,266,270
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002407.jpg,500,333,person,84,87,409,333
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,foot,353,321,373,333
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,foot,50,256,61,269
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,foot,30,260,45,269
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,hand,387,145,402,171
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,hand,371,147,387,162
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,hand,328,163,343,183
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,hand,274,270,303,301
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,hand,121,271,152,284
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,hand,86,192,99,206
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,head,364,55,402,97
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,head,298,50,330,92
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,head,208,110,255,169
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,head,165,109,206,164
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,head,103,84,125,112
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,head,36,94,54,118
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,person,406,203,432,241
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,person,427,109,449,148
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,person,398,1,500,333
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,person,347,54,432,333
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,person,272,51,348,333
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,person,229,119,311,287
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,person,166,115,320,333
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,person,121,112,208,333
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,person,94,101,169,269
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,person,86,83,136,211
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,person,52,96,74,123
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,person,60,108,92,265
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,person,26,96,75,273
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002792.jpg,500,333,person,1,99,35,276
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002918.jpg,333,500,hand,271,328,309,363
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002918.jpg,333,500,head,169,8,239,106
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_002918.jpg,333,500,person,1,5,310,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003290.jpg,306,500,foot,68,343,98,405
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003290.jpg,306,500,foot,198,405,229,465
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003290.jpg,306,500,hand,238,156,267,169
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003290.jpg,306,500,hand,4,183,25,207
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003290.jpg,306,500,head,160,47,207,118
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003290.jpg,306,500,person,5,48,288,463
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003490.jpg,500,375,hand,161,197,191,216
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003490.jpg,500,375,head,157,86,214,156
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003490.jpg,500,375,person,60,85,222,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003540.jpg,500,334,hand,76,164,121,226
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003540.jpg,500,334,head,82,134,164,230
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003540.jpg,500,334,person,248,72,472,334
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003540.jpg,500,334,person,44,137,201,334
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003563.jpg,333,500,foot,55,454,98,488
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003563.jpg,333,500,foot,31,468,82,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003563.jpg,333,500,foot,311,476,333,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003563.jpg,333,500,hand,125,278,165,314
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003563.jpg,333,500,hand,189,300,248,318
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003563.jpg,333,500,head,66,182,110,246
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003563.jpg,333,500,head,197,112,246,180
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003563.jpg,333,500,person,21,186,166,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003563.jpg,333,500,person,103,59,197,260
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003563.jpg,333,500,person,197,110,333,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003594.jpg,375,500,hand,1,343,87,436
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003594.jpg,375,500,hand,201,368,262,459
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003594.jpg,375,500,head,121,72,224,202
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003594.jpg,375,500,person,1,73,375,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003594.jpg,375,500,person,147,243,275,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003594.jpg,375,500,person,1,407,53,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003594.jpg,375,500,person,90,346,155,476
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003800.jpg,500,334,foot,397,221,418,231
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003800.jpg,500,334,foot,353,219,374,231
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003800.jpg,500,334,hand,382,114,393,128
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003800.jpg,500,334,head,364,99,385,124
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003800.jpg,500,334,person,348,101,421,230
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003800.jpg,500,334,person,89,101,150,232
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003900.jpg,270,360,foot,158,143,163,157
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003900.jpg,270,360,foot,153,143,160,157
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003900.jpg,270,360,hand,145,278,156,283
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003900.jpg,270,360,hand,157,223,165,231
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003900.jpg,270,360,head,128,233,148,246
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_003900.jpg,270,360,person,130,141,176,284
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004113.jpg,361,500,hand,199,279,220,300
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004113.jpg,361,500,hand,167,277,185,304
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004113.jpg,361,500,head,174,221,213,260
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004113.jpg,361,500,person,137,221,254,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004113.jpg,361,500,person,314,239,361,349
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004205.jpg,500,393,hand,314,155,396,205
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004205.jpg,500,393,hand,348,192,408,239
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004205.jpg,500,393,head,224,5,304,101
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004205.jpg,500,393,person,142,5,408,393
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004205.jpg,500,393,person,408,229,500,393
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004205.jpg,500,393,person,327,282,407,393
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004205.jpg,500,393,person,1,263,117,393
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004218.jpg,500,375,hand,115,214,137,235
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004218.jpg,500,375,hand,91,159,115,187
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004218.jpg,500,375,head,91,109,125,157
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004218.jpg,500,375,person,244,173,284,217
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004218.jpg,500,375,person,69,111,145,236
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004218.jpg,500,375,person,1,102,108,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004218.jpg,500,375,person,140,179,173,219
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004218.jpg,500,375,person,154,155,184,180
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004221.jpg,396,500,foot,300,470,337,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004221.jpg,396,500,hand,332,274,350,304
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004221.jpg,396,500,head,231,71,281,125
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004221.jpg,396,500,person,213,55,347,500
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004347.jpg,500,333,foot,320,296,350,330
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004347.jpg,500,333,hand,322,249,344,272
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004347.jpg,500,333,hand,332,263,352,279
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004347.jpg,500,333,hand,320,133,337,157
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004347.jpg,500,333,head,379,130,418,185
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004347.jpg,500,333,head,333,137,358,177
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004347.jpg,500,333,person,318,131,443,333
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004347.jpg,500,333,person,323,135,370,328
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004580.jpg,500,333,foot,121,281,133,291
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004580.jpg,500,333,hand,125,109,133,124
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004580.jpg,500,333,hand,107,148,115,159
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004580.jpg,500,333,head,127,130,153,153
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004580.jpg,500,333,person,97,110,154,290
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004761.jpg,500,375,hand,189,154,322,232
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004761.jpg,500,375,head,291,17,484,204
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004761.jpg,500,375,person,1,23,483,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004899.jpg,500,375,hand,286,84,340,157
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004899.jpg,500,375,hand,253,319,315,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004899.jpg,500,375,hand,291,365,340,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004899.jpg,500,375,head,1,86,78,177
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004899.jpg,500,375,head,340,122,425,233
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004899.jpg,500,375,person,1,83,339,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004899.jpg,500,375,person,181,125,425,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004899.jpg,500,375,person,389,139,500,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004926.jpg,333,500,hand,143,304,161,315
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004926.jpg,333,500,head,170,224,199,258
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004926.jpg,333,500,person,142,224,223,441
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004982.jpg,500,375,foot,290,224,312,243
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004982.jpg,500,375,foot,332,220,346,230
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004982.jpg,500,375,foot,418,189,432,198
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004982.jpg,500,375,foot,386,203,399,209
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004982.jpg,500,375,hand,267,169,281,183
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004982.jpg,500,375,hand,260,191,267,202
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004982.jpg,500,375,hand,327,175,341,193
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004982.jpg,500,375,hand,356,178,366,197
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004982.jpg,500,375,hand,420,112,432,122
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004982.jpg,500,375,hand,413,143,426,153
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004982.jpg,500,375,hand,372,156,381,164
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004982.jpg,500,375,hand,376,155,388,166
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004982.jpg,500,375,head,280,115,302,143
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004982.jpg,500,375,head,327,106,350,136
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004982.jpg,500,375,head,416,95,432,118
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004982.jpg,500,375,head,377,97,394,121
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004982.jpg,500,375,person,251,113,327,243
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004982.jpg,500,375,person,313,107,369,230
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004982.jpg,500,375,person,405,94,446,198
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_004982.jpg,500,375,person,366,96,415,210
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_005045.jpg,500,375,hand,445,207,489,256
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_005045.jpg,500,375,hand,240,236,257,261
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_005045.jpg,500,375,head,402,162,489,266
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_005045.jpg,500,375,head,272,46,320,106
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_005045.jpg,500,375,person,8,130,271,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_005045.jpg,500,375,person,248,141,393,355
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_005045.jpg,500,375,person,372,159,500,375
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_005045.jpg,500,375,person,241,42,374,257
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_005045.jpg,500,375,person,89,46,229,251
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2009_005045.jpg,500,375,person,23,149,85,277
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2010_000120.jpg,399,500,foot,195,405,259,470
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2010_000120.jpg,399,500,foot,271,391,365,484
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2010_000120.jpg,399,500,hand,8,133,72,197
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2010_000120.jpg,399,500,hand,327,221,393,280
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2010_000120.jpg,399,500,head,105,13,237,168
C:\Users\Alexw\OneDrive\Desktop\uni\Applied Machine Learning\Coursework2\datasets\train_test_images\test\2010_000120.jpg,399,500,person,9,10,393,481
